,Budget,Cost,Block,DistTravel(mi),DesignatedPOD
2238,500000,10000,120,2.910876862,39
2239,500000,10000,121,1.649344141,1
2240,500000,10000,122,1.783842529,27
2241,500000,10000,126,2.60750329,2
2242,500000,10000,131,2.460360676,27
2243,500000,10000,165,6.507623722,1
2244,500000,10000,174,5.147587177,39
2245,500000,10000,176,3.829199303,39
2246,500000,10000,177,2.5144083000034687,1
2247,500000,10000,178,5.084731149,1
2248,500000,10000,179,3.391481569,10
2249,500000,10000,185,0.789793869,10
2250,500000,10000,191,7.735503523,1
2251,500000,10000,212,0.514121043,1
2252,500000,10000,227,5.218694666,1
2253,500000,10000,244,2.042839233,10
2254,500000,10000,253,6.099223537,39
2255,500000,10000,258,1.635467102,17
2256,500000,10000,273,3.007332808,1
2257,500000,10000,313,1.973641532,1
2258,500000,10000,314,1.538215098,1
2259,500000,10000,320,4.613274389,39
2260,500000,10000,322,2.052578637,44
2261,500000,10000,323,2.827109364,27
2262,500000,10000,324,3.051654722,1
2263,500000,10000,325,2.159125475,29
2264,500000,10000,328,2.202107317,40
2265,500000,10000,344,5.415981314,27
2266,500000,10000,345,6.305532563,27
2267,500000,10000,346,1.024559874,44
2268,500000,10000,347,3.544688374,1
2269,500000,10000,353,3.546774415,39
2270,500000,10000,354,3.466461909,27
2271,500000,10000,355,4.767554957,1
2272,500000,10000,356,2.01643303,40
2273,500000,10000,359,4.931094945,39
2274,500000,10000,370,2.500693601,44
2275,500000,10000,375,1.934012973,27
2276,500000,10000,376,1.670619997,17
2277,500000,10000,377,3.453553521,39
2278,500000,10000,378,3.56602999,39
2279,500000,10000,396,1.102293366,1
2280,500000,10000,402,2.975100777,1
2281,500000,10000,420,3.263989456,39
2282,500000,10000,421,1.96053434,29
2283,500000,10000,434,1.906827021,17
2284,500000,10000,435,3.173352343,27
2285,500000,10000,436,2.615781839,27
2286,500000,10000,437,2.95826013,27
2287,500000,10000,438,2.349800537,27
2288,500000,10000,443,3.068813817,27
2289,500000,10000,452,0.735162082,10
2290,500000,10000,453,0.486926747,10
2291,500000,10000,454,1.461311552,10
2292,500000,10000,455,0.495893342,10
2293,500000,10000,456,0.492402269,10
2294,500000,10000,457,0.828327991,10
2295,500000,10000,481,1.640917281,10
2296,500000,10000,482,1.265958636,10
2297,500000,10000,488,1.619681821,10
2298,500000,10000,490,1.836034205,28
2299,500000,10000,492,1.902243385,39
2300,500000,10000,494,1.803818592,40
2301,500000,10000,495,1.104934793,1
2302,500000,10000,496,1.809506709,17
2303,500000,10000,497,2.269200618,17
2304,500000,10000,498,2.6061460692830534e-13,1
2305,500000,10000,498,3.489880207999758,27
2306,500000,10000,499,1.901839985,10
2307,500000,10000,501,2.966573973,27
2308,500000,10000,502,2.700242187,27
2309,500000,10000,511,0.966305907,29
2310,500000,10000,524,1.984069642,27
2311,500000,10000,527,1.557931162,17
2312,500000,10000,531,1.634594736,44
2313,500000,10000,532,0.832364644,1
2314,500000,10000,536,3.64658454,10
2315,500000,10000,550,3.753863297,39
2316,500000,10000,560,7.316209737,1
2317,500000,10000,579,1.568106908,29
2318,500000,10000,648,1.386178076,17
2319,500000,10000,649,0.885027712,40
2320,500000,10000,650,2.45167018,27
2321,500000,10000,651,2.048733127,40
2322,500000,10000,654,2.932253163,40
2323,500000,10000,681,3.177469761,27
2324,500000,10000,682,4.015675357,1
2325,500000,10000,683,3.861886479,1
2326,500000,10000,694,10.69246351,1
2327,500000,10000,695,5.364554346,1
2328,500000,10000,696,4.257228142,39
2329,500000,10000,700,2.931390851,1
2330,500000,10000,705,1.138096673,17
2331,500000,10000,706,3.482072501,10
2332,500000,10000,707,2.706485146,28
2333,500000,10000,709,0.931437573,28
2334,500000,10000,710,3.017153037,10
2335,500000,10000,712,2.812388887,10
2336,500000,10000,713,3.799351212,10
2337,500000,10000,714,1.846431434,1
2338,500000,10000,715,1.7060591579982587,1
2339,500000,10000,715,2.5652368643958425e-12,10
2340,500000,10000,716,2.403825239,10
2341,500000,10000,717,2.33357168,10
2342,500000,10000,718,1.513580919,1
2343,500000,10000,719,1.572644025,1
2344,500000,10000,720,2.391487572,1
2345,500000,10000,721,1.610811976,1
2346,500000,10000,722,1.524029653,27
2347,500000,10000,723,1.053353965,27
2348,500000,10000,724,2.365055234,27
2349,500000,10000,725,2.593414522,40
2350,500000,10000,726,2.385812199,40
2351,500000,10000,727,1.741208547,27
2352,500000,10000,728,2.034465772,27
2353,500000,10000,731,1.482766637,27
2354,500000,10000,732,1.728133006,27
2355,500000,10000,733,1.838127555,27
2356,500000,10000,734,2.092091479,27
2357,500000,10000,735,1.13137462,10
2358,500000,10000,736,1.282780582,39
2359,500000,10000,737,2.136323843,39
2360,500000,10000,738,1.627903147,39
2361,500000,10000,739,1.26443548,10
2362,500000,10000,740,0.508642171,10
2363,500000,10000,741,0.636063281,10
2364,500000,10000,742,1.267014656,10
2365,500000,10000,756,3.947077153,1
2366,500000,10000,757,3.161783351,1
2367,500000,10000,758,3.194108262,1
2368,500000,10000,759,4.781793871,1
2369,500000,10000,760,4.756984252,1
2370,500000,10000,761,4.769402208,1
2371,500000,10000,762,3.91460957,1
2372,500000,10000,763,4.102109425,1
2373,500000,10000,766,5.780145966,1
2374,500000,10000,767,6.474443289,39
2375,500000,10000,768,5.455816705,1
2376,500000,10000,769,2.783614428,28
2377,500000,10000,770,6.288937772,39
2378,500000,10000,771,6.005166477,39
2379,500000,10000,772,5.985430779995166,1
2380,500000,10000,772,5.345701363627477e-12,39
2381,500000,10000,773,6.649003703,39
2382,500000,10000,774,2.382651019,40
2383,500000,10000,775,2.891922502,40
2384,500000,10000,776,1.233992124,10
2385,500000,10000,820,5.055379375,39
2386,500000,10000,821,5.734311971,39
2387,500000,10000,822,5.22446031,39
2388,500000,10000,823,5.191493351,39
2389,500000,10000,824,4.450697115,39
2390,500000,10000,825,1.065773146,28
2391,500000,10000,826,1.895849221,44
2392,500000,10000,827,1.439183697,28
2393,500000,10000,832,1.440492616,1
2394,500000,10000,833,3.403412803,10
2395,500000,10000,835,3.20403203,10
2396,500000,10000,839,4.226501697,39
2397,500000,10000,840,4.262761638,39
2398,500000,10000,841,0.737258544,29
2399,500000,10000,842,2.498509839,44
2400,500000,10000,844,2.648404071,10
2401,500000,10000,845,5.098191708,1
2402,500000,10000,846,4.304925772,39
2403,500000,10000,877,5.31068528,1
2404,500000,10000,878,5.059679524,10
2405,500000,10000,879,3.029107465,1
2406,500000,10000,880,3.216686626,1
2407,500000,10000,882,2.044938359,10
2408,500000,10000,883,1.933623902,10
2409,500000,10000,884,1.581760846,10
2410,500000,10000,885,1.621829822,10
2411,500000,10000,886,2.803436107,1
2412,500000,10000,887,4.405880275,1
2413,500000,10000,888,5.92907113,10
2414,500000,10000,889,5.256578301,10
2415,500000,10000,890,4.652298316,1
2416,500000,10000,891,3.5983364732936126e-12,1
2417,500000,10000,891,6.260005006995838,39
2418,500000,10000,892,3.712396103,1
2419,500000,10000,893,5.354452648,27
2420,500000,10000,895,4.77656147,1
2421,500000,10000,896,4.754825109,1
2422,500000,10000,897,5.672990424,39
2423,500000,10000,898,2.057807346,28
2424,500000,10000,902,0.922022891,27
2425,500000,10000,903,0.402716145,27
2426,500000,10000,904,0.602673368,27
2427,500000,10000,905,0.619836355,27
2428,500000,10000,906,0.895734117,27
2429,500000,10000,915,4.266331179,1
2430,500000,10000,916,5.13754656,10
2431,500000,10000,917,4.389053334,1
2432,500000,10000,918,5.223377498,10
2433,500000,10000,919,3.920172548,1
2434,500000,10000,920,3.620265986,1
2435,500000,10000,921,2.240027812,28
2436,500000,10000,922,2.137127538,28
2437,500000,10000,923,2.292875882,28
2438,500000,10000,924,1.87598605,28
2439,500000,10000,925,5.500231609,39
2440,500000,10000,926,2.613051952,44
2441,500000,10000,927,1.897772525,28
2442,500000,10000,928,6.028068125,39
2443,500000,10000,929,5.455195067999565,1
2444,500000,10000,929,4.465931166976189e-13,27
2445,500000,10000,931,5.530964442,27
2446,500000,10000,932,5.231637474,27
2447,500000,10000,933,5.505003359,27
2448,500000,10000,934,5.524400863,1
2449,500000,10000,935,0.744393162,29
2450,500000,10000,936,1.293115821,29
2451,500000,10000,937,3.582707084,44
2452,500000,10000,938,6.265944337,27
2453,500000,10000,939,0.88850318,29
2454,500000,10000,940,0.515911229,29
2455,500000,10000,941,2.685267117,44
2456,500000,10000,942,3.016737812,44
2457,500000,10000,943,2.699940988,44
2458,500000,10000,944,2.923968598,44
2459,500000,10000,945,2.534140493,44
2460,500000,10000,946,1.399339592,27
2461,500000,10000,947,2.877639092,27
2462,500000,10000,948,3.120185414,27
2463,500000,10000,949,0.723801689,29
2464,500000,10000,950,1.583835434,29
2465,500000,10000,951,6.031652361,27
2466,500000,10000,952,6.601316202,27
2467,500000,10000,953,1.234750562,29
2468,500000,10000,954,6.502755287,27
2469,500000,10000,955,1.257622459,29
2470,500000,10000,956,0.423369055,29
2471,500000,10000,957,0.447476209,29
2472,500000,10000,958,0.405066723,29
2473,500000,10000,959,0.356920888,29
2474,500000,10000,960,0.308128086,29
2475,500000,10000,961,0.514824299,29
2476,500000,10000,962,3.468703128,44
2477,500000,10000,963,0.225648684,29
2478,500000,10000,964,6.238561488,39
2479,500000,10000,965,1.848315508,44
2480,500000,10000,966,1.181241302,44
2481,500000,10000,967,0.499421512,29
2482,500000,10000,968,2.380210358,44
2483,500000,10000,969,1.274793022,44
2484,500000,10000,970,1.619108858,44
2485,500000,10000,971,1.857867806,44
2486,500000,10000,972,1.346986078,44
2487,500000,10000,973,1.215217855,44
2488,500000,10000,974,1.465196249,44
2489,500000,10000,975,1.791341268,44
2490,500000,10000,976,1.652737145,44
2491,500000,10000,977,1.639069373,44
2492,500000,10000,979,1.511360072,28
2493,500000,10000,980,0.431662888,28
2494,500000,10000,981,3.826506496,39
2495,500000,10000,988,1.93755393,10
2496,500000,10000,1009,1.563810485,44
2497,500000,10000,1010,1.062041676,44
2498,500000,10000,1011,0.81784334,44
2499,500000,10000,1012,0.63269152,44
2500,500000,10000,1013,1.151957331,44
2501,500000,10000,1014,1.222805618,44
2502,500000,10000,1015,5.377917881,39
2503,500000,10000,1016,0.414569621,28
2504,500000,10000,1017,0.18503848,28
2505,500000,10000,1018,1.395179854,44
2506,500000,10000,1019,4.668511494,39
2507,500000,10000,1020,4.124619223,39
2508,500000,10000,1021,4.230181653,39
2509,500000,10000,1022,3.871661906,39
2510,500000,10000,1023,3.99859168,39
2511,500000,10000,1025,1.273962905,28
2512,500000,10000,1029,2.080594486,10
2513,500000,10000,1038,2.012781463,28
2514,500000,10000,1039,1.32609512,44
2515,500000,10000,1044,1.591771203,1
2516,500000,10000,1049,3.110204087,39
2517,500000,10000,1051,1.768633596,40
2518,500000,10000,1052,2.787601446,40
2519,500000,10000,1063,1.186752066,29
2520,500000,10000,1064,2.17057208,10
2521,500000,10000,1070,0.188507988,10
2522,500000,10000,1071,0.641982693,10
2523,500000,10000,1072,0.784944552,2
2524,500000,10000,1073,1.975482911,10
2525,500000,10000,1074,2.006922059,39
2526,500000,10000,1075,1.908906646,39
2527,500000,10000,1076,2.031831508,39
2528,500000,10000,1077,0.760577427,29
2529,500000,10000,1082,0.887122488,1
2530,500000,10000,1085,5.237398837,1
2531,500000,10000,1095,0.821106233,1
2532,500000,10000,1096,0.712322712,1
2533,600000,10000,0,3.433993615,40
2534,600000,10000,1,3.164102083,1
2535,600000,10000,2,3.354985222,27
2536,600000,10000,3,1.962165016,27
2537,600000,10000,4,2.310066952,28
2538,600000,10000,5,3.236026297,27
2539,600000,10000,6,3.370164686,10
2540,600000,10000,7,5.586077287,39
2541,600000,10000,9,3.673955994,39
2542,600000,10000,10,3.436549584,39
2543,600000,10000,11,3.719820733,10
2544,600000,10000,12,2.599294246,1
2545,600000,10000,13,3.096169214,10
2546,600000,10000,14,2.972239034,10
2547,600000,10000,15,3.011604106,10
2548,600000,10000,16,1.384340542,1
2549,600000,10000,17,1.706657669,1
2550,600000,10000,18,0.896110357,1
2551,600000,10000,19,0.878124138,1
2552,600000,10000,20,2.210446004,17
2553,600000,10000,21,1.564886533,17
2554,600000,10000,22,1.89867605,17
2555,600000,10000,23,0.96078953,17
2556,600000,10000,24,0.861908782,17
2557,600000,10000,25,1.259198226,17
2558,600000,10000,26,1.531506637,17
2559,600000,10000,27,1.622246026,17
2560,600000,10000,28,1.372781746,17
2561,600000,10000,29,1.273377639,17
2562,600000,10000,30,1.267745222,17
2563,600000,10000,31,3.462123915,27
2564,600000,10000,32,3.570047491,27
2565,600000,10000,33,2.596121724,27
2566,600000,10000,37,1.19944181,10
2567,600000,10000,40,3.704811695,40
2568,600000,10000,41,1.157630303,1
2569,600000,10000,42,1.597401941,1
2570,600000,10000,44,2.194314132,40
2571,600000,10000,51,9.290112439,1
2572,600000,10000,52,5.340721122,27
2573,600000,10000,57,1.559317672,10
2574,600000,10000,58,2.274325837,10
2575,600000,10000,59,2.195676398,10
2576,600000,10000,60,2.404031472,10
2577,600000,10000,62,4.429846539,39
2578,600000,10000,63,3.226288241,39
2579,600000,10000,68,3.653996186,40
2580,600000,10000,69,1.560120428,40
2581,600000,10000,70,1.713245313,10
2582,600000,10000,71,1.232317427,1
2583,600000,10000,72,1.502332847,1
2584,600000,10000,74,3.665607405,40
2585,600000,10000,77,4.239200335,1
2586,600000,10000,81,2.45649958,1
2587,600000,10000,86,3.120891004,1
2588,600000,10000,93,2.444635862,27
2589,600000,10000,94,1.982463302,27
2590,600000,10000,95,2.249080845,40
2591,600000,10000,96,1.146506878,40
2592,600000,10000,97,3.593374372,40
2593,600000,10000,103,2.427081678,5
2594,600000,10000,106,2.442761692,40
2595,600000,10000,107,7.130085848,1
2596,600000,10000,108,3.305118864,44
2597,600000,10000,109,2.180428496,27
2598,600000,10000,110,3.287794417,5
2599,600000,10000,113,3.217775087,27
2600,600000,10000,115,0.691768489,44
2601,600000,10000,116,4.093421999,39
2602,600000,10000,117,1.883248958,29
2603,600000,10000,118,5.588965141000163,1
2604,600000,10000,120,2.910876862,39
2605,600000,10000,121,1.649344141,1
2606,600000,10000,122,1.783842529,27
2607,600000,10000,126,2.60750329,2
2608,600000,10000,131,2.460360676,27
2609,600000,10000,165,6.507623722,1
2610,600000,10000,174,5.147587177,39
2611,600000,10000,176,3.829199303,39
2612,600000,10000,177,2.5144083,1
2613,600000,10000,178,5.084731149,1
2614,600000,10000,179,3.391481569,10
2615,600000,10000,185,0.789793869,10
2616,600000,10000,191,7.735503523,1
2617,600000,10000,212,0.514121043,1
2618,600000,10000,227,5.218694666,1
2619,600000,10000,244,2.042839233,10
2620,600000,10000,253,2.480344981,28
2621,600000,10000,258,1.635467102,17
2622,600000,10000,273,3.007332808,1
2623,600000,10000,313,1.973641532,1
2624,600000,10000,314,1.538215098,1
2625,600000,10000,320,4.613274389,39
2626,600000,10000,322,2.052578637,44
2627,600000,10000,323,2.827109364,27
2628,600000,10000,324,3.051654722,1
2629,600000,10000,325,2.159125475,29
2630,600000,10000,328,2.202107317,40
2631,600000,10000,344,5.415981314,27
2632,600000,10000,345,6.305532563,27
2633,600000,10000,346,1.024559874,44
2634,600000,10000,347,3.544688374,1
2635,600000,10000,353,3.546774415,39
2636,600000,10000,354,2.868279067082271e-13,1
2637,600000,10000,354,3.4664619089997273,27
2638,600000,10000,355,4.767554957,1
2639,600000,10000,356,2.01643303,40
2640,600000,10000,359,4.931094945,39
2641,600000,10000,370,2.500693601,44
2642,600000,10000,375,1.934012973,27
2643,600000,10000,376,1.670619997,17
2644,600000,10000,377,3.453553521,39
2645,600000,10000,378,3.56602999,39
2646,600000,10000,396,1.102293366,1
2647,600000,10000,402,2.975100777,1
2648,600000,10000,420,3.263989456,39
2649,600000,10000,421,1.96053434,29
2650,600000,10000,434,1.906827021,17
2651,600000,10000,435,3.173352343,27
2652,600000,10000,436,2.615781839,27
2653,600000,10000,437,2.95826013,27
2654,600000,10000,438,2.349800537,27
2655,600000,10000,443,3.068813817,27
2656,600000,10000,452,0.735162082,10
2657,600000,10000,453,0.486926747,10
2658,600000,10000,454,1.461311552,10
2659,600000,10000,455,0.495893342,10
2660,600000,10000,456,0.492402269,10
2661,600000,10000,457,0.828327991,10
2662,600000,10000,481,1.640917281,10
2663,600000,10000,482,1.265958636,10
2664,600000,10000,488,1.619681821,10
2665,600000,10000,490,1.836034205,28
2666,600000,10000,492,1.902243385,39
2667,600000,10000,494,1.803818592,40
2668,600000,10000,495,1.104934793,1
2669,600000,10000,496,1.809506709,17
2670,600000,10000,497,2.269200618,17
2671,600000,10000,498,3.673891562301357e-13,1
2672,600000,10000,498,3.489880207999608,27
2673,600000,10000,499,1.901839985,10
2674,600000,10000,501,2.966573973,27
2675,600000,10000,502,2.700242187,27
2676,600000,10000,511,0.966305907,29
2677,600000,10000,524,1.984069642,27
2678,600000,10000,527,1.557931162,17
2679,600000,10000,531,1.634594736,44
2680,600000,10000,532,0.832364644,1
2681,600000,10000,536,3.64658454,10
2682,600000,10000,550,3.753863297,39
2683,600000,10000,560,7.316209737,1
2684,600000,10000,579,1.568106908,29
2685,600000,10000,648,1.386178076,17
2686,600000,10000,649,0.885027712,40
2687,600000,10000,650,2.45167018,27
2688,600000,10000,651,2.048733127,40
2689,600000,10000,654,2.932253163,40
2690,600000,10000,681,3.177469761,27
2691,600000,10000,682,4.015675357,1
2692,600000,10000,683,3.861886479,1
2693,600000,10000,694,10.69246351,1
2694,600000,10000,695,5.364554346,1
2695,600000,10000,696,4.257228142,39
2696,600000,10000,700,2.931390851,1
2697,600000,10000,705,1.138096673,17
2698,600000,10000,706,3.482072501,10
2699,600000,10000,707,6.325363702,39
2700,600000,10000,709,0.931437573,28
2701,600000,10000,710,3.017153037,10
2702,600000,10000,712,2.812388887,10
2703,600000,10000,713,3.799351212,10
2704,600000,10000,714,1.846431434,1
2705,600000,10000,715,1.7060591580002376,1
2706,600000,10000,716,2.403825239,10
2707,600000,10000,717,2.33357168,10
2708,600000,10000,718,1.513580919,1
2709,600000,10000,719,1.572644025,1
2710,600000,10000,720,2.391487572,1
2711,600000,10000,721,1.610811976,1
2712,600000,10000,722,1.524029653,27
2713,600000,10000,723,1.053353965,27
2714,600000,10000,724,2.365055234,27
2715,600000,10000,725,2.593414522,40
2716,600000,10000,726,2.385812199,40
2717,600000,10000,727,1.741208547,27
2718,600000,10000,728,2.034465772,27
2719,600000,10000,731,1.482766637,27
2720,600000,10000,732,1.728133006,27
2721,600000,10000,733,1.838127555,27
2722,600000,10000,734,2.092091479,27
2723,600000,10000,735,1.13137462,10
2724,600000,10000,736,1.282780582,39
2725,600000,10000,737,2.136323843,39
2726,600000,10000,738,1.627903147,39
2727,600000,10000,739,1.26443548,10
2728,600000,10000,740,0.508642171,10
2729,600000,10000,741,0.636063281,10
2730,600000,10000,742,1.267014656,10
2731,600000,10000,756,3.9470771529997033,1
2732,600000,10000,756,3.187211956905028e-13,27
2733,600000,10000,757,3.161783351,1
2734,600000,10000,758,3.194108262,1
2735,600000,10000,759,4.781793871,1
2736,600000,10000,760,4.756984252,1
2737,600000,10000,761,4.769402208,1
2738,600000,10000,762,3.91460957,1
2739,600000,10000,763,4.102109425,1
2740,600000,10000,766,5.780145966,1
2741,600000,10000,767,6.474443289,39
2742,600000,10000,768,5.455816705,1
2743,600000,10000,769,6.402492984,39
2744,600000,10000,770,6.288937772,39
2745,600000,10000,771,2.386287921,28
2746,600000,10000,772,5.985430779990195,1
2747,600000,10000,772,1.0942704646893317e-11,39
2748,600000,10000,773,3.030125147,28
2749,600000,10000,773,7.16042069183187e-14,39
2750,600000,10000,774,2.382651019,40
2751,600000,10000,775,2.891922502,40
2752,600000,10000,776,1.233992124,10
2753,600000,10000,820,5.055379375,39
2754,600000,10000,821,5.734311971,39
2755,600000,10000,822,5.22446031,39
2756,600000,10000,823,5.191493351,39
2757,600000,10000,824,4.450697115,39
2758,600000,10000,825,4.696658341,39
2759,600000,10000,826,1.895849221,44
2760,600000,10000,827,1.439183697,28
2761,600000,10000,832,1.440492616,1
2762,600000,10000,833,3.403412803,10
2763,600000,10000,835,3.20403203,10
2764,600000,10000,839,4.226501697,39
2765,600000,10000,840,4.262761638,39
2766,600000,10000,841,0.737258544,29
2767,600000,10000,842,2.498509839,44
2768,600000,10000,844,2.648404071,10
2769,600000,10000,845,5.098191708011249,1
2770,600000,10000,846,4.304925772,39
2771,600000,10000,877,5.31068528,1
2772,600000,10000,878,5.059679524,10
2773,600000,10000,879,3.029107465,1
2774,600000,10000,880,3.216686626,1
2775,600000,10000,882,2.044938359,10
2776,600000,10000,883,1.933623902,10
2777,600000,10000,884,1.581760846,10
2778,600000,10000,885,1.621829822,10
2779,600000,10000,886,2.803436107,1
2780,600000,10000,887,4.405880275,1
2781,600000,10000,888,5.92907113,10
2782,600000,10000,889,5.256578301,10
2783,600000,10000,890,4.652298316,1
2784,600000,10000,891,2.833199032914289e-12,1
2785,600000,10000,891,6.260005006997176,39
2786,600000,10000,892,3.712396103,1
2787,600000,10000,893,5.354452648,27
2788,600000,10000,895,4.77656147,1
2789,600000,10000,896,4.754825109,1
2790,600000,10000,897,2.054111868,28
2791,600000,10000,898,5.676685903,39
2792,600000,10000,902,0.922022891,27
2793,600000,10000,903,0.402716145,27
2794,600000,10000,904,0.602673368,27
2795,600000,10000,905,0.619836355,27
2796,600000,10000,906,0.895734117,27
2797,600000,10000,915,4.266331179,1
2798,600000,10000,916,5.13754656,10
2799,600000,10000,917,4.389053334,1
2800,600000,10000,918,5.223377498,10
2801,600000,10000,919,3.920172548,1
2802,600000,10000,920,3.620265986,1
2803,600000,10000,921,2.240027812,28
2804,600000,10000,922,2.137127538,28
2805,600000,10000,923,2.292875882,28
2806,600000,10000,924,1.87598605,28
2807,600000,10000,925,5.500231609,39
2808,600000,10000,926,2.613051952,44
2809,600000,10000,927,1.897772525,28
2810,600000,10000,928,6.028068125,39
2811,600000,10000,929,5.455195067999878,1
2812,600000,10000,929,7.152419636261565e-13,27
2813,600000,10000,931,5.530964442,27
2814,600000,10000,932,5.231637474,27
2815,600000,10000,933,5.505003359,27
2816,600000,10000,934,5.524400863,1
2817,600000,10000,935,0.744393162,29
2818,600000,10000,936,1.293115821,29
2819,600000,10000,937,3.582707084,44
2820,600000,10000,938,6.265944337,27
2821,600000,10000,939,0.88850318,29
2822,600000,10000,940,0.515911229,29
2823,600000,10000,941,2.685267117,44
2824,600000,10000,942,3.016737812,44
2825,600000,10000,943,2.699940988,44
2826,600000,10000,944,2.923968598,44
2827,600000,10000,945,2.534140493,44
2828,600000,10000,946,1.399339592,27
2829,600000,10000,947,2.877639092,27
2830,600000,10000,948,3.120185414,27
2831,600000,10000,949,0.723801689,29
2832,600000,10000,950,1.583835434,29
2833,600000,10000,951,6.031652361,27
2834,600000,10000,952,6.601316202,27
2835,600000,10000,953,1.234750562,29
2836,600000,10000,954,6.502755287,27
2837,600000,10000,955,1.257622459,29
2838,600000,10000,956,0.423369055,29
2839,600000,10000,957,0.447476209,29
2840,600000,10000,958,0.405066723,29
2841,600000,10000,959,0.356920888,29
2842,600000,10000,960,0.308128086,29
2843,600000,10000,961,0.514824299,29
2844,600000,10000,962,3.468703128,44
2845,600000,10000,963,0.225648684,29
2846,600000,10000,964,6.238561488,39
2847,600000,10000,965,1.848315508,44
2848,600000,10000,966,1.181241302,44
2849,600000,10000,967,0.499421512,29
2850,600000,10000,968,2.380210358,44
2851,600000,10000,969,1.274793022,44
2852,600000,10000,970,1.619108858,44
2853,600000,10000,971,1.857867806,44
2854,600000,10000,972,1.346986078,44
2855,600000,10000,973,1.215217855,44
2856,600000,10000,974,1.465196249,44
2857,600000,10000,975,1.791341268,44
2858,600000,10000,976,1.652737145,44
2859,600000,10000,977,1.639069373,44
2860,600000,10000,979,1.511360072,28
2861,600000,10000,980,0.431662888,28
2862,600000,10000,981,3.826506496,39
2863,600000,10000,988,1.93755393,10
2864,600000,10000,1009,1.563810485,44
2865,600000,10000,1010,1.062041676,44
2866,600000,10000,1011,0.81784334,44
2867,600000,10000,1012,0.63269152,44
2868,600000,10000,1013,1.151957331,44
2869,600000,10000,1014,1.222805618,44
2870,600000,10000,1015,5.377917881,39
2871,600000,10000,1016,0.414569621,28
2872,600000,10000,1017,0.18503848,28
2873,600000,10000,1018,1.395179854,44
2874,600000,10000,1019,4.668511494,39
2875,600000,10000,1020,4.124619223,39
2876,600000,10000,1021,4.230181653,39
2877,600000,10000,1022,3.871661906,39
2878,600000,10000,1023,3.99859168,39
2879,600000,10000,1025,1.273962905,28
2880,600000,10000,1029,2.080594486,10
2881,600000,10000,1038,2.012781463,28
2882,600000,10000,1039,1.32609512,44
2883,600000,10000,1044,1.591771203,1
2884,600000,10000,1049,3.110204087,39
2885,600000,10000,1051,1.768633596,40
2886,600000,10000,1052,2.787601446,40
2887,600000,10000,1063,1.186752066,29
2888,600000,10000,1064,2.17057208,10
2889,600000,10000,1070,0.188507988,10
2890,600000,10000,1071,0.641982693,10
2891,600000,10000,1072,0.784944552,2
2892,600000,10000,1073,1.975482911,10
2893,600000,10000,1074,2.006922059,39
2894,600000,10000,1075,1.908906646,39
2895,600000,10000,1076,2.031831508,39
2896,600000,10000,1077,0.760577427,29
2897,600000,10000,1082,0.887122488,1
2898,600000,10000,1085,5.237398837,1
2899,600000,10000,1095,0.821106233,1
2900,600000,10000,1096,0.712322712,1
